event_time,site_cam,session,path,modality,event_type,sensor_id,confidence,is_timelapse
2025-07-02 06:47:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250702064701_0426.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:47:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702064702_0427.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:48:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250702064801_0429.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:48:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702064801_0430.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:48:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702064802_0431.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:49:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702064901_0433.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:49:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250702064901_0434.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:49:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250702064902_0435.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:50:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702065001_0438.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:50:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702065001_0437.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 06:50:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250702065002_0439.JPG,camera,camera_image,TW01-CT02,,False
2025-07-02 07:47:42,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0500.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:47:42,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0501.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:47:42,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0502.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:47:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0504.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:47:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0503.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:48:05,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0507.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:48:05,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0506.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:48:06,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0508.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:48:06,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0509.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 07:48:06,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0510.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:27:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0512.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:27:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0513.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:27:45,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0516.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:27:45,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0514.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:27:45,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0515.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:40:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0518.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:40:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0519.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:40:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0520.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:40:18,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0522.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:40:18,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0521.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:42:16,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0524.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:42:16,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0525.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:42:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0526.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:42:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0527.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:42:17,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0528.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:47:59,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0530.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:47:59,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0531.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:48:00,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0532.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:48:00,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0533.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:48:00,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0534.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:53:49,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0536.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:53:49,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0537.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:53:50,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0539.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:53:50,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0538.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 16:53:50,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0540.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:05:46,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0543.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:05:46,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0542.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:05:47,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0545.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:05:47,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0546.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:05:47,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0544.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:16:58,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0548.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:16:58,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0549.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:16:58,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0550.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:16:59,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0551.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 17:16:59,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0552.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:16:09,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0554.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:16:09,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0555.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:16:10,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0556.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:16:10,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0557.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:16:10,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0558.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:21:34,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0560.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:21:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0562.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:21:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0561.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:21:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0563.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:21:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0564.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:28:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0566.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:28:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0567.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:28:55,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0568.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:28:55,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0569.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 18:28:55,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0570.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:14,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0572.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:14,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0573.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:15,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0574.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:15,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0575.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:15,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0576.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:28,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0578.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:28,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0580.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:28,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0579.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:29,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0582.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:01:29,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0581.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:02:53,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0585.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:02:53,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0586.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:02:53,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0584.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:02:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0587.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:02:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0588.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:08,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0590.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:08,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0591.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:08,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0592.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:09,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0594.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:09,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0593.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:25,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0597.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:25,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0596.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:26,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0598.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:26,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0599.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:26,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0600.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0602.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0603.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0604.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0606.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:03:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0605.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:04:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0609.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:04:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0608.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:04:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0610.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:04:36,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0612.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:04:36,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0611.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:24,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0615.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:24,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0614.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:25,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0616.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:25,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0617.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:25,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0618.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0620.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0621.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0622.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0623.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:05:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0624.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:29,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0628.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:29,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0627.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:29,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0626.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:30,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0630.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:30,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0629.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0632.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0633.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:43,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0634.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0635.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:06:44,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0636.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:01,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0638.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:01,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0639.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:02,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0640.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:02,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0641.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:02,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0642.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:19,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0645.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:19,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0644.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:19,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0646.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:20,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0647.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:20,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0648.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:34,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0650.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:34,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0651.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:34,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0652.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0653.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:35,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0654.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0656.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0657.JPG,camera,camera_image,TW04-CT04,,False
2025-07-02 20:07:54,TW04-CT04,SD04_20250630_20250704,thewilds_cameratraps_full\TW04-CT04\SD04_20250630_20250704\DSCF0658.JPG,camera,camera_image,TW04-CT04,,False
